lat,long
44.836295704887526,-125.1104397225647
44.83599649163047,-125.13750217431178
44.823673972010624,-125.13394145374426
44.83314346010629,-125.12282775488711
44.83363255385767,-125.1021378218002
44.8200879175011,-125.11996792757837
44.84174967973025,-125.13234923966951
44.838056567928085,-125.11189696623018
44.83762090161371,-125.1370411382873
44.82289403204702,-125.10887161242665
44.84001050981434,-125.11290621345333
44.829182794213914,-125.12645700012446
44.820216183612025,-125.11817800117683
44.83513676387552,-125.11121535987832
44.82967468677628,-125.11364150496229
44.83345886067163,-125.11264238039769
44.823906203191356,-125.11152913238203
44.833611181520205,-125.13715883606076
44.82015518682345,-125.12182885907038
44.83692653940215,-125.12399412240858
44.84288180933297,-125.12299358151395
44.84173251459974,-125.11433601068097
44.843673142092065,-125.1147436559309
44.830981208562164,-125.10723740641515
44.82483821882899,-125.13636983694678
44.829687411731356,-125.1379725263831
44.820572840092574,-125.11867625464106
44.84037011494628,-125.11124657040062
44.82626601433036,-125.12741473801428
44.82973118655406,-125.13627852042272
44.84233893312461,-125.11241188830185
44.83917672157899,-125.11746455718368
44.82846931951402,-125.12757696252771
44.83299004477381,-125.12553339197686
44.82473409433322,-125.12583410683693
44.82574083941874,-125.11407194869334
44.84103724143077,-125.11770209220651
44.81996601478234,-125.11331003989348
44.819768769043705,-125.12599182050067
44.84243082263026,-125.11591056930952
44.83936599552697,-125.10653905720515
44.8412988687575,-125.13239194576117
44.82785043730428,-125.10565200144467
44.82065976201071,-125.13029283766572
44.83190222475226,-125.10901898436398
44.83883086732327,-125.12371375472311
44.838951063274244,-125.11700155014785
44.83487120400556,-125.12208070426232
44.83173122740436,-125.11529574679675
44.83839465253511,-125.12628445117552
44.83050820159938,-125.11054351286629
44.83076260502476,-125.11974372139795
44.84190042989459,-125.11928296914823
44.83510536898257,-125.11250520223459
44.84325081314849,-125.12566390051106
44.81973457387181,-125.1206008021762
44.834622169366014,-125.10675035470065
44.823668597526144,-125.12429864894783
44.83093836988746,-125.13797601242825
44.83171609106881,-125.11125401394743
44.82605069250034,-125.1142922932003
44.83250414733403,-125.10230608826164
44.82474007094402,-125.10860894348653
44.84489305371679,-125.12293645386129
44.82524086710061,-125.1139398018218
44.82540674081292,-125.13099037746795
44.838742920909965,-125.11467909611771
44.836106621271384,-125.13624128138594
44.823606574149515,-125.12109935517915
44.83210913794562,-125.11706071080575
44.82861308290956,-125.11141376744901
44.828784015479926,-125.13540015597474
44.83441323654022,-125.1227771856357
44.82767777106069,-125.1330135148014
44.832365590773556,-125.13343683534909
44.834004105606866,-125.11882894250557
44.82833511467768,-125.11937402068631
44.82328601869611,-125.10682633482016
44.821429281664315,-125.11154676830482
44.82538916660765,-125.1272103073327
44.84331334310532,-125.11742326185323
44.825894114646914,-125.10693635608126
44.82661746171234,-125.10640182156206
44.83334777742076,-125.13063186912724
44.82917849990059,-125.12658714308256
44.8281556283056,-125.13126543408022
44.84181268240949,-125.12680895871236
44.830128248065606,-125.10917569033658
44.82960950385654,-125.10713561408234
44.829395064071775,-125.12620482589725
44.82410102660784,-125.1230470998864
44.830352495771365,-125.12604001611894
44.840033713481844,-125.12248101953044
44.843409949551884,-125.11136895508339
44.83419349230915,-125.12781024834106
44.835405720927696,-125.13484576448964
44.828379198965834,-125.13272170114848
44.83419896031279,-125.13417209848772
44.82968463235443,-125.13522724413056
44.8319762040237,-125.10495222051706
44.840956993670034,-125.13358512672058
44.82200750242301,-125.11537197759029
44.82547532295796,-125.12418227758934
44.82721899886001,-125.11418241564252
44.842630796931225,-125.13060428042604
44.836731683562384,-125.13021496582353
44.84498463938532,-125.12125066315629
44.840737611888294,-125.1231413126593
44.8449550254305,-125.1179663761884
44.82917911734262,-125.11168904797479
44.82515492272443,-125.13214517346903
44.829715499392904,-125.12264931168134
44.837262852082254,-125.12868577157064
44.82797923223298,-125.1136219514382
44.835439833517576,-125.1297395496082
